treatment,outcome,t,estimate,conf.low,conf.high,conf.low90,conf.high90
unemployed,little_concern_for_others,0,0.0977855123414072,-0.0081424616479514,0.203713486330766,0.00888795422994738,0.186683070452867
unemployed,little_concern_for_others,1,-0.0297662858673285,-0.144218236552831,0.0846856648181744,-0.125817390725206,0.0662848189905492
unemployed,little_concern_for_others,2,-0.0349840348567129,-0.168490047092522,0.0985219773790963,-0.147025812245511,0.0770577425320852
unemployed,comfy_around_people,0,-0.199366546680395,-0.325638042148968,-0.0730950512118214,-0.30533692620796,-0.0933961671528291
unemployed,comfy_around_people,1,0.0927557862820402,-0.0379799935292833,0.223491566093364,-0.0169611387692375,0.202472711333318
unemployed,comfy_around_people,2,0.0140769851941436,-0.101991340313552,0.130145310701839,-0.0833306241759435,0.111484594564231
unemployed,sympathisze_w_others_feelings,0,-0.126900424314769,-0.243734275656251,-0.0100665729732873,-0.224950483216664,-0.0288503654128739
unemployed,sympathisze_w_others_feelings,1,-0.0574151672138424,-0.191265834893351,0.0764355004656663,-0.169746188568902,0.054915854141217
unemployed,sympathisze_w_others_feelings,2,0.0125425673481118,-0.0788508424586852,0.103935977154909,-0.0641571999873835,0.089242334683607
unemployed,talk_to_different_people_parties,0,0.0310471957606203,-0.10703662060869,0.169131012129931,-0.0848363959634704,0.146930787484711
unemployed,talk_to_different_people_parties,1,0.143080814168581,0.0102608883670372,0.275900739970125,0.0316148186659325,0.25454680967123
unemployed,talk_to_different_people_parties,2,-0.0975584277563573,-0.218323465216157,0.0232066097034423,-0.198907642048832,0.00379078653611709
unemployed,feel_others_emotions,0,-0.0939799575455971,-0.192561600016436,0.00460168492524157,-0.176712279898472,-0.0112476351927225
unemployed,feel_others_emotions,1,0.0917329428646902,0.025843347124842,0.157622538604538,0.0364366510012002,0.14702923472818
unemployed,feel_others_emotions,2,-0.0493517791473466,-0.129473621345909,0.0307700630512154,-0.11659214875509,0.0178885904603966
unemployed,feel_connected_to_others,0,0.0639315381749188,-0.0402022581904818,0.168065334540319,-0.0234602986092917,0.151323374959129
unemployed,feel_connected_to_others,1,0.0377241106919939,-0.0516705883502698,0.127118809734258,-0.037298285693728,0.112746507077716
unemployed,feel_connected_to_others,2,-0.0375123528238386,-0.137048936446602,0.0620242307989251,-0.121046087054513,0.0460213814068353
income_cat_decrease,little_concern_for_others,0,-0.0818206609102333,-0.150729431984295,-0.0129118898361718,-0.139650724586907,-0.0239905972335594
income_cat_decrease,little_concern_for_others,1,-0.114448634278219,-0.184435588111835,-0.0444616804446031,-0.173183537450189,-0.0557137311062491
income_cat_decrease,little_concern_for_others,2,-0.0898397478739527,-0.155745920570454,-0.0239335751774517,-0.145149951558012,-0.0345295441898939
income_cat_decrease,comfy_around_people,0,0.0505434188705202,0.0103662430253498,0.0907205947156906,0.0168256700083624,0.084261167732678
income_cat_decrease,comfy_around_people,1,-0.0632164526633808,-0.106145649519998,-0.0202872558067641,-0.099243770363451,-0.0271891349633107
income_cat_decrease,comfy_around_people,2,0.0135838570271762,-0.0257347448695767,0.0529024589239291,-0.0194133538637739,0.0465810679181263
income_cat_decrease,insult_people,0,-0.0591528793318407,-0.103379605364769,-0.014926153298912,-0.0962691178429904,-0.022036640820691
income_cat_decrease,insult_people,1,0.0545650706782373,0.000285627308457721,0.108844514048017,0.00901232583193809,0.100117815524537
income_cat_decrease,insult_people,2,-0.0247262456888606,-0.073342582933478,0.0238900915557568,-0.0655263620566472,0.016073870678926
income_cat_decrease,sympathisze_w_others_feelings,0,0.0394859724828524,0.00012778666888149,0.0788441582968234,0.00645554172137478,0.0725164032443301
income_cat_decrease,sympathisze_w_others_feelings,1,-0.00975986868503855,-0.0564932796957462,0.0369735423256691,-0.0489797835442473,0.0294600461741702
income_cat_decrease,sympathisze_w_others_feelings,2,0.0181595672427576,-0.0200728338503273,0.0563919683358426,-0.0139260751981579,0.0502452096836732
income_cat_decrease,not_interested_in_others_problems,0,-0.0556265694047724,-0.118052276911899,0.00679913810235399,-0.108015874625707,-0.0032372641838375
income_cat_decrease,not_interested_in_others_problems,1,-0.0558375841763862,-0.116353945058288,0.00467877670551602,-0.106624515197397,-0.00505065315537545
income_cat_decrease,not_interested_in_others_problems,2,-0.0462418515091074,-0.106853295207621,0.014369592189406,-0.0971085785452476,0.00462487552703284
income_cat_decrease,talk_to_different_people_parties,0,-0.0828496528999998,-0.137017199099172,-0.0286821067008277,-0.12830849068047,-0.0373908151195299
income_cat_decrease,talk_to_different_people_parties,1,-0.0665546608027968,-0.119122942734456,-0.0139863788711381,-0.110671353701206,-0.0224379679043874
income_cat_decrease,talk_to_different_people_parties,2,-0.0487335863854577,-0.0961260604105801,-0.00134111236033532,-0.0885066043619689,-0.00896056840894655
income_cat_decrease,not_interested_in_others,0,-0.0544244919701366,-0.109315425683696,0.000466441743423113,-0.10049041569,-0.00835856825027324
income_cat_decrease,not_interested_in_others,1,-0.00578839447254861,-0.0613785427689527,0.0498017538238554,-0.052441117568156,0.0408643286230588
income_cat_decrease,not_interested_in_others,2,-0.0329508019891179,-0.0841357314357115,0.0182341274574757,-0.0759065488852743,0.0100049449070385
income_cat_decrease,feel_others_emotions,0,0.0580342518501444,0.0191774156737923,0.0968910880264965,0.0254245669678323,0.0906439367324564
income_cat_decrease,feel_others_emotions,1,0.0968676479537232,0.0568076927906965,0.13692760311675,0.0632482737891102,0.130487022118336
income_cat_decrease,feel_others_emotions,2,0.0194616812325302,-0.0220787662480293,0.0610021287130897,-0.0154001612515908,0.0543235237166511
income_cat_decrease,quiet_around_strangers,0,-0.0557969360081005,-0.109011205611216,-0.0025826664049851,-0.100455758850092,-0.0111381131661091
income_cat_decrease,quiet_around_strangers,1,-0.0384527990186667,-0.0961531164182063,0.019247518380873,-0.0868764318504486,0.00997083381311532
income_cat_decrease,quiet_around_strangers,2,-0.0346541294587556,-0.0923903686507987,0.0230821097332875,-0.0831079088091226,0.0137996498916114
income_cat_decrease,importance_open_minded,0,-0.00605455301714896,-0.0803237922567042,0.0682146862224063,-0.0683832633902515,0.0562741573559536
income_cat_decrease,importance_open_minded,1,-0.00417223074667175,-0.0693695632391528,0.0610251017458093,-0.0588875569790488,0.0505430954857053
income_cat_decrease,importance_open_minded,2,0.115728387601899,0.0432404031053621,0.188216372098436,0.0548945533324845,0.176562221871313
income_cat_decrease,feel_connected_to_others,0,0.0596083898890568,0.0149929972828097,0.104223782495304,0.0221659721073489,0.0970508076707646
income_cat_decrease,feel_connected_to_others,1,0.00566701627073247,-0.0368177465800094,0.0481517791214743,-0.0299873206540427,0.0413213531955076
income_cat_decrease,feel_connected_to_others,2,-0.0599704171434195,-0.104623117917657,-0.0153177163691818,-0.0974441449266978,-0.0224966893601411
income_cat_2p_decrease,little_concern_for_others,0,-0.0248735368442472,-0.141894776902608,0.0921477032141135,-0.123080857314742,0.0733337836262479
income_cat_2p_decrease,little_concern_for_others,1,-0.174468370826385,-0.286313678003073,-0.0626230636496973,-0.268331911492542,-0.0806048301602291
income_cat_2p_decrease,little_concern_for_others,2,-0.0300089233682166,-0.145132793453874,0.0851149467174408,-0.126623920762427,0.0666060740259939
income_cat_2p_decrease,comfy_around_people,0,0.0399198769185104,-0.0280723193555212,0.107912073192542,-0.017140972937862,0.0969807267748827
income_cat_2p_decrease,comfy_around_people,1,-0.121368203932666,-0.19233031418034,-0.0504060936849918,-0.180921484165215,-0.0618149237001169
income_cat_2p_decrease,comfy_around_people,2,0.0187895735004139,-0.0424058634026037,0.0799850104034315,-0.0325672560825695,0.0701464030833972
income_cat_2p_decrease,insult_people,0,-0.0469523014857843,-0.126914267831295,0.0330096648597265,-0.114058499048109,0.0201538960765399
income_cat_2p_decrease,insult_people,1,0.0176348672123658,-0.0750439664419615,0.110313700866693,-0.0601436618220473,0.0954133962467789
income_cat_2p_decrease,insult_people,2,-0.0338599509690727,-0.115927546558377,0.0482076446202313,-0.102733248297509,0.0350133463593633
income_cat_2p_decrease,sympathisze_w_others_feelings,0,-0.0460455728789257,-0.112452644419919,0.0203614986620672,-0.101776144124632,0.00968499836678076
income_cat_2p_decrease,sympathisze_w_others_feelings,1,-0.0384360913897979,-0.12773060620781,0.0508584234282144,-0.11337441052414,0.0365022277445444
income_cat_2p_decrease,sympathisze_w_others_feelings,2,0.100156090590419,0.0348687105883706,0.165443470592467,0.0453651941057934,0.154946987075044
