treatment,outcome,t,estimate,conf.low,conf.high,conf.low90,conf.high90
income_cat_decrease,quiet_around_strangers,1,-0.0368250366364876,-0.0798034550233527,0.00615338175037747,-0.0728936623469047,-0.000756410926070532
income_cat_decrease,quiet_around_strangers,2,-0.0189083748455098,-0.0622220936858805,0.024405343994861,-0.0552583935669299,0.0174416438759104
income_cat_decrease,importance_open_minded,0,-0.00564592418538998,-0.0677117138072867,0.0564198654365067,-0.0577331767953614,0.0464413284245814
income_cat_decrease,importance_open_minded,1,0.0412986927060952,-0.0111392208938413,0.0937366063060318,-0.0027085916394202,0.0853059770516107
income_cat_decrease,importance_open_minded,2,0.0250805541048817,-0.0307905909971302,0.0809516992068935,-0.0218079889438022,0.0719690971535655
income_cat_decrease,feel_connected_to_others,0,0.0467263349177847,0.00384610391284015,0.0896065659227292,0.0107401106558365,0.0827125591797329
income_cat_decrease,feel_connected_to_others,1,-0.00116051572854437,-0.0416821138400715,0.0393610823829828,-0.0351673128683687,0.03284628141128
income_cat_decrease,feel_connected_to_others,2,-0.0313155826174567,-0.0733142573084288,0.0106830920735154,-0.0665619814990218,0.00393081626410846
income_cat_2p_decrease,little_concern_for_others,0,-0.0961949280809419,-0.178495513977088,-0.0138943421847956,-0.165263757038672,-0.0271260991232122
income_cat_2p_decrease,little_concern_for_others,1,-0.070643516285908,-0.156016588798039,0.0147295562262231,-0.142290857294842,0.00100382472302582
income_cat_2p_decrease,little_concern_for_others,2,0.0481550112798863,-0.0409432027765873,0.13725322533636,-0.0266185670622081,0.122928589621981
income_cat_2p_decrease,comfy_around_people,0,-0.00466632321754183,-0.0582249768855453,0.0488923304504616,-0.0496141622775166,0.0402815158424329
income_cat_2p_decrease,comfy_around_people,1,-0.0744569658522277,-0.122855456750433,-0.0260584749540228,-0.115074259802949,-0.0338396719015065
income_cat_2p_decrease,comfy_around_people,2,0.0754214684111939,0.0292915586244866,0.121551378197901,0.0367080277448768,0.114134909077511
income_cat_2p_decrease,insult_people,0,-0.00933779306185605,-0.0744085441742376,0.0557329580505255,-0.0639468888513251,0.045271302727613
income_cat_2p_decrease,insult_people,1,-0.0188630065595044,-0.0864899240430655,0.0487639109240567,-0.0756173047914117,0.0378912916724028
income_cat_2p_decrease,insult_people,2,-0.0762313217282167,-0.13666265018608,-0.0157999932703537,-0.126946891289429,-0.0255157521670045
income_cat_2p_decrease,sympathisze_w_others_feelings,0,0.0126606860114656,-0.0322631793449101,0.0575845513678413,-0.0250406102628406,0.0503619822857718
income_cat_2p_decrease,sympathisze_w_others_feelings,1,-0.0560311716464277,-0.115623150925612,0.00356080763275619,-0.106042337171791,-0.00602000612106471
income_cat_2p_decrease,sympathisze_w_others_feelings,2,0.135394267522484,0.0814478767041723,0.189340658340795,0.0901210291883291,0.180667505856638
income_cat_2p_decrease,not_interested_in_others_problems,0,-0.0309500264741052,-0.102256942123026,0.0403568891748157,-0.0907926765212562,0.0288926235730459
income_cat_2p_decrease,not_interested_in_others_problems,1,-0.0495765722285501,-0.124739597682449,0.0255864532253489,-0.112655371637971,0.013502227180871
income_cat_2p_decrease,not_interested_in_others_problems,2,-0.0991068206479302,-0.174747197242012,-0.0234664440538482,-0.162586225762585,-0.0356274155332754
income_cat_2p_decrease,talk_to_different_people_parties,0,0.0523584781367928,-0.00940407225338753,0.114121028526973,0.000525711912314694,0.104191244361271
income_cat_2p_decrease,talk_to_different_people_parties,1,-0.0528941250168743,-0.113228526261728,0.00744027622797944,-0.103528350696706,-0.00225989933704266
income_cat_2p_decrease,talk_to_different_people_parties,2,-0.0428497012933294,-0.105447925875822,0.0197485232891629,-0.0953837874078751,0.00968438482121635
income_cat_2p_decrease,not_interested_in_others,0,-0.0463627775978989,-0.10376125544079,0.0110357002449922,-0.0945330986885331,0.00180754349273528
income_cat_2p_decrease,not_interested_in_others,1,-0.000899045838041323,-0.0597959227354832,0.0579978310594005,-0.0503268630556142,0.0485287713795316
income_cat_2p_decrease,not_interested_in_others,2,0.036081315451923,-0.0349920707805572,0.107154701684403,-0.0235653505308972,0.0957279814347432
income_cat_2p_decrease,feel_others_emotions,0,0.090421700374961,0.0442396443779098,0.136603756372012,0.0516644972293879,0.129178903520534
income_cat_2p_decrease,feel_others_emotions,1,0.155862712810517,0.110985601463397,0.200739824157637,0.118200653737663,0.193524771883372
income_cat_2p_decrease,feel_others_emotions,2,0.127540321526582,0.074298473415169,0.180782169637996,0.0828583540708339,0.172222288982331
income_cat_2p_decrease,quiet_around_strangers,0,-0.0373158231009303,-0.101072348859652,0.0264407026577911,-0.0908219862055894,0.0161903400037289
income_cat_2p_decrease,quiet_around_strangers,1,-0.0877331808719805,-0.161572896821302,-0.0138934649226587,-0.14970142393682,-0.0257649378071415
income_cat_2p_decrease,quiet_around_strangers,2,-0.0807227012853216,-0.149229127421611,-0.0122162751490323,-0.138215106446125,-0.0232302961245186
income_cat_2p_decrease,importance_open_minded,0,0.0871211966406764,-0.00455722691581866,0.178799620197171,0.0101822382263553,0.164060155054997
income_cat_2p_decrease,importance_open_minded,1,0.0916412968655882,0.010567407726509,0.172715186004667,0.023601944278826,0.15968064945235
income_cat_2p_decrease,importance_open_minded,2,-0.0221330811119953,-0.121300412843763,0.0770342506197725,-0.105356929387134,0.0610907671631436
income_cat_2p_decrease,feel_connected_to_others,0,0.123727308531943,0.0452667233572798,0.202187893706607,0.0578811097674461,0.18957350729644
income_cat_2p_decrease,feel_connected_to_others,1,0.0943362920253906,0.0234519495525864,0.165220634498195,0.03484827656687,0.153824307483911
income_cat_2p_decrease,feel_connected_to_others,2,0.00900079925666699,-0.0678068717460776,0.0858084702594116,-0.0554582302066767,0.0734598287200107
income_hh_25p_decrease,little_concern_for_others,0,0.0170002559151059,-0.0525626089539377,0.0865631207841496,-0.0413787405784612,0.075379252408673
income_hh_25p_decrease,little_concern_for_others,1,-0.0759543121776388,-0.139483325931594,-0.0124252984236832,-0.129269541189036,-0.0226390831662414
income_hh_25p_decrease,little_concern_for_others,2,0.0112543130762251,-0.0504293644094894,0.0729379905619395,-0.0405122609202314,0.0630208870726815
income_hh_25p_decrease,comfy_around_people,0,0.0396428902198218,0.000528960153993972,0.0787568202856495,0.00681744534400634,0.0724683350956372
