treatment,outcome,t,estimate,conf.low,conf.high,conf.low90,conf.high90
income_cat_2p_decrease,quiet_around_strangers,2,-0.0915642207972128,-0.191218968677197,0.00809052708277171,-0.175197121598599,-0.00793131999582703
income_cat_2p_decrease,importance_open_minded,0,0.165066005840274,0.0671136016666331,0.263018410013916,0.0828617569129962,0.247270254767553
income_cat_2p_decrease,importance_open_minded,1,0.126483873673851,0.00694223010538091,0.24602551724232,0.0261613639000394,0.226806383447662
income_cat_2p_decrease,importance_open_minded,2,0.133870500763891,-0.0017338067796987,0.26947480830748,0.0200677784421032,0.247673223085678
income_cat_2p_decrease,feel_connected_to_others,0,0.076436987054551,-0.0159464559179799,0.168820430027082,-0.00109364230509611,0.153967616414198
income_cat_2p_decrease,feel_connected_to_others,1,0.0278573136855401,-0.0537658957292478,0.109480523100328,-0.0406430430089427,0.096357670380023
income_cat_2p_decrease,feel_connected_to_others,2,-0.0053403501425587,-0.0900237322998395,0.0793430320147222,-0.0764088847598459,0.0657281844747285
income_hh_25p_decrease,little_concern_for_others,0,0.052064979846968,-0.0465600580185415,0.150690017712478,-0.0307037610691458,0.134833720763082
income_hh_25p_decrease,little_concern_for_others,1,-0.117735008835604,-0.205582548323502,-0.0298874693477053,-0.191458987992976,-0.0440110296782308
income_hh_25p_decrease,little_concern_for_others,2,-0.0265876941497403,-0.111814420854829,0.0586390325553485,-0.0981122178858051,0.0449368295863245
income_hh_25p_decrease,intersted_in_others,0,0.0726360816372015,0.0129303155253453,0.132341847749058,0.0225294231916131,0.12274274008279
income_hh_25p_decrease,intersted_in_others,1,0.17727272656214,0.110931399006269,0.243614054118011,0.121597329408015,0.232948123716265
income_hh_25p_decrease,intersted_in_others,2,0.150272746170401,0.0817211004719443,0.218824391868857,0.0927423915567371,0.207803100784064
income_hh_25p_decrease,comfy_around_people,0,-0.0700571658088498,-0.12684366214644,-0.0132706694712599,-0.117713895830178,-0.022400435787522
income_hh_25p_decrease,comfy_around_people,1,-0.117915199621273,-0.175270123673553,-0.0605602755689922,-0.166048969218605,-0.0697814300239406
income_hh_25p_decrease,comfy_around_people,2,-0.0105402597367302,-0.0612153652230318,0.0401348457495713,-0.0530681488779443,0.0319876294044838
income_hh_25p_decrease,insult_people,0,-0.0383511695750991,-0.0969316115026,0.0202292723524019,-0.0875134261945655,0.0108110870443673
income_hh_25p_decrease,insult_people,1,0.0486332854521118,-0.0265936442783465,0.12386021518257,-0.0144991441167945,0.111765715021018
income_hh_25p_decrease,insult_people,2,-0.00144515468661869,-0.0643305485668185,0.0614402391935811,-0.054220240872905,0.0513299314996677
income_hh_25p_decrease,sympathisze_w_others_feelings,0,-0.0823413363957468,-0.136138161738539,-0.0285445110529544,-0.12748905542607,-0.0371936173654236
income_hh_25p_decrease,sympathisze_w_others_feelings,1,0.0157648256341548,-0.0468314607625808,0.0783611120308903,-0.0367676339036289,0.0682972851719384
income_hh_25p_decrease,sympathisze_w_others_feelings,2,0.078351544181342,0.0346512689092064,0.122051819453478,0.0416771170759795,0.115025971286705
income_hh_25p_decrease,not_interested_in_others_problems,0,0.110408325651247,0.0327376958876224,0.188078955414872,0.0452250783660762,0.175591572936418
income_hh_25p_decrease,not_interested_in_others_problems,1,-0.0785501987489559,-0.152935554672166,-0.00416484282574628,-0.140976357314865,-0.0161240401830472
income_hh_25p_decrease,not_interested_in_others_problems,2,-0.108382853963106,-0.183503531234564,-0.0332621766916478,-0.171426113657495,-0.0453395942687164
income_hh_25p_decrease,talk_to_different_people_parties,0,-0.0701135680018436,-0.140406871272568,0.000179735268880252,-0.129105567725952,-0.0111215682777348
income_hh_25p_decrease,talk_to_different_people_parties,1,-0.0996948062522546,-0.172274931190392,-0.0271146813141173,-0.160605967217849,-0.0387836452866606
income_hh_25p_decrease,talk_to_different_people_parties,2,0.000503105106498322,-0.066661719840495,0.0676679300534917,-0.0558633928439976,0.0568696030569942
income_hh_25p_decrease,not_interested_in_others,0,0.0412739472604925,-0.0262562531336563,0.108804147654641,-0.0153991834313156,0.0979470779523006
income_hh_25p_decrease,not_interested_in_others,1,0.107060096287334,0.0324601763063642,0.181660016268303,0.0444538698878303,0.169666322686837
income_hh_25p_decrease,not_interested_in_others,2,-0.0191596394229503,-0.0863396725149213,0.0480203936690208,-0.0755389004510451,0.0372196216051446
income_hh_25p_decrease,feel_others_emotions,0,-0.00118349040393434,-0.0606305186101023,0.0582635378022337,-0.0510730091541212,0.0487060283462525
income_hh_25p_decrease,feel_others_emotions,1,0.0820882229296606,0.0289353812717581,0.135241064587563,0.0374809520443769,0.126695493814944
income_hh_25p_decrease,feel_others_emotions,2,0.0611172488461664,0.00865723885818206,0.113577258834151,0.0170914206272382,0.105143077065095
income_hh_25p_decrease,quiet_around_strangers,0,-0.120325979323151,-0.190421193488736,-0.0502307651575668,-0.179151737429752,-0.0615002212165509
income_hh_25p_decrease,quiet_around_strangers,1,-0.0811514514825038,-0.148978455777055,-0.0133244471879522,-0.138073667859519,-0.0242292351054883
income_hh_25p_decrease,quiet_around_strangers,2,-0.200492303272477,-0.272938180851047,-0.128046425693907,-0.261290800302389,-0.139693806242564
income_hh_25p_decrease,importance_open_minded,0,0.160920864249581,0.0661988248844992,0.255642903614662,0.0814276229294056,0.240414105569756
income_hh_25p_decrease,importance_open_minded,1,0.0133306891206347,-0.0659386857548873,0.0926000639961568,-0.0531942673574693,0.0798556455987387
income_hh_25p_decrease,importance_open_minded,2,0.1112268164215,0.00120203928093324,0.221251593562066,0.0188911127240373,0.203562520118962
income_hh_25p_decrease,feel_connected_to_others,0,0.0212575153825481,-0.0345048131634457,0.0770198439285418,-0.0255397059335679,0.0680547366986641
income_hh_25p_decrease,feel_connected_to_others,1,0.0256061692198833,-0.0264366376751502,0.0776489761149169,-0.0180695311262735,0.0692818695660402
income_hh_25p_decrease,feel_connected_to_others,2,-0.0393365824530912,-0.0960429736853879,0.0173698087792055,-0.0869260861508651,0.00825292124468266
