treatment,outcome,t,estimate,conf.low,conf.high,conf.low90,conf.high90
unemployed,little_concern_for_others,0,0.0427828301487815,-0.0532298634856918,0.138795523783255,-0.0377935623787091,0.123359222676272
unemployed,little_concern_for_others,1,-0.063083978956015,-0.151814518660251,0.0256465607482205,-0.137548995254834,0.011381037342804
unemployed,comfy_around_people,0,-0.012949941062649,-0.081285997885232,0.055386115759934,-0.0702993677882453,0.0443994856629473
unemployed,comfy_around_people,1,0.129601008329405,0.0523264559553535,0.206875560703457,0.0647501596678477,0.194451856990963
unemployed,insult_people,0,-0.0314380230247613,-0.104287007999988,0.0414109619504658,-0.0925748184462115,0.0296987723966889
unemployed,insult_people,1,-0.0866670796093281,-0.169692636187374,-0.00364152303128196,-0.15634432314251,-0.0169898360761457
unemployed,sympathisze_w_others_feelings,0,-0.0323407610091272,-0.104325741249032,0.0396442192307775,-0.0927524607993269,0.0280709387810725
unemployed,sympathisze_w_others_feelings,1,-0.0344317727668843,-0.105960053293522,0.037096507759754,-0.094460198075655,0.0255966525418865
unemployed,not_interested_in_others_problems,0,-0.0690894150072324,-0.154832882241789,0.0166540522273245,-0.141047601066071,0.0028687710516061
unemployed,not_interested_in_others_problems,1,0.0730489116860604,-0.02855792246182,0.174655745833941,-0.012222231554063,0.158320054926184
unemployed,talk_to_different_people_parties,0,0.0778210711621042,0.00135193446169232,0.154290207862516,0.0136461486412511,0.141995993682957
unemployed,talk_to_different_people_parties,1,0.0706798937168377,-0.00602360306694792,0.147383390500623,0.00630829001398808,0.135051497419687
unemployed,not_interested_in_others,0,-0.115281294836027,-0.191834420179712,-0.0387281694923429,-0.179526702848246,-0.0510358868238085
unemployed,not_interested_in_others,1,-0.0425554977029935,-0.13052449468676,0.0454134992807726,-0.116381407204074,0.0312704117980868
unemployed,feel_others_emotions,0,0.0566340654798355,-0.010043425666425,0.123311556626096,0.000676550947399497,0.112591580012271
unemployed,feel_others_emotions,1,-0.0178125289182628,-0.0825005032495893,0.0468754454130637,-0.0721003883066564,0.0364753304701308
unemployed,quiet_around_strangers,0,-0.158258244018725,-0.233328504975309,-0.0831879830621401,-0.221259193007902,-0.0952572950295479
unemployed,quiet_around_strangers,1,-0.166248323757898,-0.256004131325747,-0.0764925161900492,-0.241573771971468,-0.0909228755443278
unemployed,importance_open_minded,0,0.0580267236214621,-0.0836555813535834,0.199709028596508,-0.0608768149390883,0.176930262182013
unemployed,importance_open_minded,1,-0.0121744757064776,-0.132737139765699,0.108388188352744,-0.11335385288737,0.0890049014744145
unemployed,feel_connected_to_others,0,-0.0110573824095226,-0.105936646588088,0.0838218817690427,-0.090682570952578,0.0685678061335329
unemployed,feel_connected_to_others,1,0.0245114550706341,-0.0622366505928359,0.111259560734104,-0.0482898501356006,0.0973127602768688
income_cat_decrease,little_concern_for_others,0,-0.048685934908172,-0.0960480896424258,-0.00132378017391818,-0.0884335081336851,-0.00893836168265887
income_cat_decrease,little_concern_for_others,1,-0.0755856556404998,-0.12576728115379,-0.0254040301272096,-0.11769940333328,-0.0334719079477196
income_cat_decrease,comfy_around_people,0,0.0180871432763463,-0.011149911870529,0.0473241984232215,-0.00644936687335602,0.0426236534260485
income_cat_decrease,comfy_around_people,1,0.0112474802666952,-0.0180021785486531,0.0404971390820435,-0.0132996072150215,0.0357945677484119
income_cat_decrease,insult_people,0,-0.029215469070139,-0.0596821908518775,0.00125125271159958,-0.054783947990824,-0.003646990149454
income_cat_decrease,insult_people,1,0.0397806859053856,0.0064166456910506,0.0731447261197206,0.0117807007070952,0.067780671103676
income_cat_decrease,sympathisze_w_others_feelings,0,0.0310149220731783,0.00233877468660277,0.0596910694597538,0.00694914055481396,0.0550807035915426
income_cat_decrease,sympathisze_w_others_feelings,1,-0.00801561764519284,-0.0402883879038893,0.0242571526135036,-0.0350997802270097,0.019068544936624
income_cat_decrease,not_interested_in_others_problems,0,-0.0213727660607798,-0.0635476356441814,0.0208021035226217,-0.0567670323573327,0.014021500235773
income_cat_decrease,not_interested_in_others_problems,1,-0.00655797351163148,-0.0464444303354767,0.0333284833122137,-0.0400317432800802,0.0269157962568172
income_cat_decrease,talk_to_different_people_parties,0,-0.0029331225692235,-0.0376017331333965,0.0317354879949495,-0.0320279377176917,0.0261616925792447
income_cat_decrease,talk_to_different_people_parties,1,0.0166785682242137,-0.0213168832335125,0.0546740196819399,-0.0152082198141725,0.0485653562625999
income_cat_decrease,not_interested_in_others,0,-0.0602821423707798,-0.0957536294018116,-0.024810655339748,-0.0900507526904468,-0.0305135320511128
income_cat_decrease,not_interested_in_others,1,-0.0320111684511282,-0.0686849757141162,0.00466263881185984,-0.0627887977170053,-0.00123353918525105
income_cat_decrease,feel_others_emotions,0,0.0167650914772505,-0.0118356443675448,0.0453658273220458,-0.0072374026802288,0.0407675856347298
income_cat_decrease,feel_others_emotions,1,0.0103219268834513,-0.0203125815448905,0.0409564353117931,-0.0153873630298826,0.0360312167967853
income_cat_decrease,quiet_around_strangers,0,-0.0434572551807972,-0.0796941007980247,-0.00722040956356973,-0.0738681746736697,-0.0130463356879247
income_cat_decrease,quiet_around_strangers,1,-0.0358862543989742,-0.074594019030833,0.00282151023288458,-0.0683708344974387,-0.00340167430050979
income_cat_decrease,importance_open_minded,0,-0.0495993424770001,-0.106774723548552,0.00757603859455181,-0.0975824348550696,-0.00161625009893051
income_cat_decrease,importance_open_minded,1,-0.0362373404662979,-0.0858257044881714,0.0133510235555757,-0.0778532074206642,0.00537852648806847
income_cat_decrease,feel_connected_to_others,0,0.0235953987118279,-0.020102733581168,0.0672935310048238,-0.0130772299487477,0.0602680273724035
income_cat_decrease,feel_connected_to_others,1,0.0176291087064166,-0.0234379615532377,0.0586961789660709,-0.0168354630906591,0.0520936805034923
income_cat_2p_decrease,little_concern_for_others,0,-0.0783559817629562,-0.160925339163319,0.00421337563740672,-0.147650370877413,-0.00906159264849955
income_cat_2p_decrease,little_concern_for_others,1,-0.113889421955174,-0.189833052684478,-0.0379457912258696,-0.177623325962738,-0.0501555179476094
income_cat_2p_decrease,comfy_around_people,0,-0.00995592755174645,-0.0589135578613032,0.0390017027578103,-0.0510424660885866,0.0311306109850937
income_cat_2p_decrease,comfy_around_people,1,-0.0320036289934561,-0.0818712136923351,0.0178639557054229,-0.0738538253267881,0.00984656733987586
income_cat_2p_decrease,insult_people,0,-0.0179574652145421,-0.0711616575386547,0.0352467271095705,-0.0626078309373985,0.0266929005083143
income_cat_2p_decrease,insult_people,1,-0.00993668265189724,-0.0661869092790742,0.0463135439752797,-0.0571433609451552,0.0372699956413607
income_cat_2p_decrease,sympathisze_w_others_feelings,0,0.065390854806444,0.0225013261895261,0.108280383423362,0.029396827742558,0.10138488187033
income_cat_2p_decrease,sympathisze_w_others_feelings,1,-0.0348684864290694,-0.0898670141601395,0.0201300413020006,-0.0810247058948425,0.0112877330367036
income_cat_2p_decrease,not_interested_in_others_problems,0,0.00966070255237902,-0.057189659598656,0.076511064703414,-0.0464418899005907,0.0657632950053488
income_cat_2p_decrease,not_interested_in_others_problems,1,-0.0393405737238809,-0.107319008800411,0.0286378613526493,-0.0963898748192556,0.0177087273714938
income_cat_2p_decrease,talk_to_different_people_parties,0,0.0462570448825427,-0.0109833354538842,0.10349742521897,-0.00178059659817476,0.0942946863632602
income_cat_2p_decrease,talk_to_different_people_parties,1,0.00583863646938679,-0.0534143483702577,0.0650916213090313,-0.0438880359541687,0.0555653088929423
income_cat_2p_decrease,not_interested_in_others,0,-0.0277037455990443,-0.0864197159005416,0.0310122247024529,-0.0769797412153908,0.0215722500173022
income_cat_2p_decrease,not_interested_in_others,1,-0.0291453328332582,-0.087288699933272,0.0289980342667557,-0.0779407846946208,0.0196501190281045
income_cat_2p_decrease,feel_others_emotions,0,0.0599345321796088,0.0138793530960791,0.105989711263139,0.0212838074964098,0.0985852568628079
income_cat_2p_decrease,feel_others_emotions,1,0.114420976592565,0.0710326590435097,0.15780929414162,0.0780083526612973,0.150833600523832
income_cat_2p_decrease,quiet_around_strangers,0,0.00724560164057281,-0.0478923052467849,0.0623835085279305,-0.0390275885004522,0.0535187917815978
income_cat_2p_decrease,quiet_around_strangers,1,-0.0919894521165679,-0.154574068867855,-0.0294048353652805,-0.144512118179169,-0.0394667860539664
income_cat_2p_decrease,importance_open_minded,0,-0.0185351341969311,-0.100646733826748,0.0635764654328857,-0.0874453608802986,0.0503750924864364
income_cat_2p_decrease,importance_open_minded,1,0.00980594294882485,-0.0631682489534349,0.0827801348510846,-0.0514359294381582,0.0710478153358079
income_cat_2p_decrease,feel_connected_to_others,0,0.0621181919120457,-0.0168437505932715,0.141080134417363,-0.00414875918781543,0.128385143011907
